subid,itemid,trialnum,adjective,noun,article,adj_article,rating,date,timestamp,reactiontime
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,0,baby,swing,a,a,4,5/8/2023,19:27:41,7133
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,1,dark,night,a,a,7,5/8/2023,19:28:08,26115
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,2,seventh,brown,NA,NA,8,5/8/2023,19:28:12,3492
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,3,green,button,a,a,3,5/8/2023,19:28:15,3179
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,4,yellow,house,a,a,3,5/8/2023,19:28:18,2263
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,5,outdoor,art,NA,NA,3,5/8/2023,19:28:22,3922
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,6,kid,slide,a,a,5,5/8/2023,19:28:28,4999
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,7,piano,bench,a,a,3,5/8/2023,19:28:36,7596
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,8,pink,box,a,a,3,5/8/2023,19:28:40,4111
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,9,orange,scissors,NA,NA,3,5/8/2023,19:28:43,2124
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,10,glass,jar,a,a,6,5/8/2023,19:28:48,4503
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,11,giant,baby,a,a,2,5/8/2023,19:28:52,3955
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,12,puzzle,box,a,a,3,5/8/2023,19:28:57,4876
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,13,water,tap,a,a,5,5/8/2023,19:29:04,5831
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,14,till,desk,a,a,8,5/8/2023,19:29:08,4176
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,15,wooden,chair,a,a,5,5/8/2023,19:29:12,3515
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,16,popsicle,world,a,a,8,5/8/2023,19:29:19,6633
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,17,naked,bear,a,a,6,5/8/2023,19:29:25,5595
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,18,tub,toy,a,a,3,5/8/2023,19:29:30,3858
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,19,egg,salad,a,an,3,5/8/2023,19:29:32,2443
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,20,red,fan,a,a,3,5/8/2023,19:29:35,2481
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,21,color,mommy,a,a,8,5/8/2023,19:29:38,2575
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,22,slim,girl,a,a,3,5/8/2023,19:29:42,3040
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,23,asteroid,belt,a,an,2,5/8/2023,19:29:46,3885
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,24,sky,movie,a,a,2,5/8/2023,19:29:51,4776
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,25,curly,man,a,a,8,5/8/2023,19:29:57,5215
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,26,green,boat,a,a,2,5/8/2023,19:30:01,3426
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,27,boy,tiger,a,a,4,5/8/2023,19:30:05,3462
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,28,outside,kitty,a,an,3,5/8/2023,19:30:09,3755
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,29,yellow,hat,a,a,3,5/8/2023,19:30:12,2750
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,30,hot,coal,a,a,4,5/8/2023,19:30:17,4904
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,31,green,dragon,a,a,5,5/8/2023,19:30:23,4947
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,32,butter,bacon,NA,NA,8,5/8/2023,19:30:28,4837
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,33,chocolate,fry,a,a,1,5/8/2023,19:30:34,5456
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,34,NA,NA,NA,NA,5,5/8/2023,19:30:37,2645
7671-61a8eebf-fd15-4aad-b42f-1476fc9ea818,147,35,bubble,hand,a,a,1,5/8/2023,19:30:42,4197
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,0,green,grasshopper,a,a,7,5/8/2023,17:50:50,2613
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,1,kitchen,net,a,a,1,5/8/2023,17:50:55,3768
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,2,quiz,game,a,a,3,5/8/2023,17:50:56,1548
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,3,thistle,patch,a,a,3,5/8/2023,17:50:59,2083
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,4,red,horn,a,a,3,5/8/2023,17:51:01,1466
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,5,green,blanket,a,a,3,5/8/2023,17:51:03,1664
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,6,bubble,soap,NA,NA,6,5/8/2023,17:51:06,2483
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,7,outside,shell,a,an,4,5/8/2023,17:51:09,3216
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,8,meat,horse,a,a,8,5/8/2023,17:51:12,2171
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,9,racing,pigeon,a,a,2,5/8/2023,17:51:15,2152
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,10,onion,ring,a,an,3,5/8/2023,17:51:17,2020
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,11,bear,suit,a,a,2,5/8/2023,17:51:20,2143
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,12,gold,ring,a,a,3,5/8/2023,17:51:22,1660
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,13,fuzzy,creature,a,a,4,5/8/2023,17:51:26,4369
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,14,panel,radiator,a,a,3,5/8/2023,17:51:30,2972
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,15,wet,slab,a,a,2,5/8/2023,17:51:32,2249
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,16,dirty,mommy,a,a,8,5/8/2023,17:51:35,1877
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,17,cooler,outfit,an,a,8,5/8/2023,17:51:38,2842
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,18,octopus,show,a,an,2,5/8/2023,17:51:41,2239
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,19,matchbox,car,a,a,3,5/8/2023,17:51:43,2329
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,20,NA,NA,NA,NA,5,5/8/2023,17:51:45,1600
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,21,red,wagon,a,a,4,5/8/2023,17:51:48,2679
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,22,tan,car,a,a,3,5/8/2023,17:51:51,2401
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,23,fish,guts,NA,NA,3,5/8/2023,17:51:54,2343
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,24,fat,squirrel,a,a,4,5/8/2023,17:51:57,2203
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,25,jungle,ride,a,a,2,5/8/2023,17:51:59,2331
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,26,ogre,wife,a,an,8,5/8/2023,17:52:02,2078
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,27,oil,filter,a,an,3,5/8/2023,17:52:04,2039
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,28,colored,green,NA,NA,7,5/8/2023,17:52:07,2550
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,29,hot,tap,a,a,3,5/8/2023,17:52:11,3317
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,30,pink,mom,a,a,8,5/8/2023,17:52:14,2318
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,31,paint,drip,a,a,2,5/8/2023,17:52:17,2507
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,32,bowling,ball,a,a,3,5/8/2023,17:52:19,2039
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,33,petrol,account,an,a,2,5/8/2023,17:52:22,2021
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,34,basket,ball,a,a,4,5/8/2023,17:52:24,2348
4558-a2208d4f-da95-4b23-9034-d11697042b39,45,35,green,person,a,a,1,5/8/2023,17:52:27,1805
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,0,head,piece,a,a,3,5/8/2023,17:21:43,2588
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,1,karate,money,NA,NA,2,5/8/2023,17:21:46,1942
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,2,NA,NA,NA,NA,5,5/8/2023,17:21:48,1570
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,3,cathedral,window,a,a,3,5/8/2023,17:21:51,3312
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,4,film,wrap,a,a,3,5/8/2023,17:21:55,2913
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,5,bottle,bank,a,a,1,5/8/2023,17:21:58,3012
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,6,yellow,color,a,a,3,5/8/2023,17:22:01,2195
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,7,girl,teacher,a,a,5,5/8/2023,17:22:06,4367
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,8,brown,page,a,a,3,5/8/2023,17:22:10,3703
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,9,door,timber,NA,NA,8,5/8/2023,17:22:13,2855
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,10,heads,head,a,a,8,5/8/2023,17:22:16,2223
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,11,man,drive,a,a,8,5/8/2023,17:22:21,4799
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,12,yellow,ad,an,a,3,5/8/2023,17:22:24,2530
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,13,colored,water,NA,NA,3,5/8/2023,17:22:28,3705
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,14,truck,book,a,a,1,5/8/2023,17:22:31,2553
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,15,print,hand,a,a,2,5/8/2023,17:22:34,2572
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,16,dolly,bird,a,a,2,5/8/2023,17:22:37,2735
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,17,monkey,cow,a,a,8,5/8/2023,17:22:41,3188
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,18,dead,bone,a,a,3,5/8/2023,17:22:45,3977
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,19,purple,one,a,a,2,5/8/2023,17:22:49,4032
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,20,elephant,grey,NA,NA,5,5/8/2023,17:22:55,5072
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,21,blond,hair,NA,NA,3,5/8/2023,17:22:59,3401
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,22,hot,sauce,NA,NA,4,5/8/2023,17:23:02,2648
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,23,cherry,pie,a,a,3,5/8/2023,17:23:05,2773
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,24,chest,cutter,a,a,2,5/8/2023,17:23:09,3319
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,25,mince,pie,a,a,3,5/8/2023,17:23:13,3464
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,26,lunch,bag,a,a,3,5/8/2023,17:23:16,2882
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,27,stick,person,a,a,2,5/8/2023,17:23:19,2513
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,28,fire,fire,NA,NA,8,5/8/2023,17:23:22,2393
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,29,grey,dog,a,a,3,5/8/2023,17:23:24,2224
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,30,rinse,shake,a,a,8,5/8/2023,17:23:27,2693
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,31,fireman,drive,a,a,1,5/8/2023,17:23:32,3779
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,32,corn,movie,a,a,1,5/8/2023,17:23:37,4804
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,33,bunny,bunny,a,a,8,5/8/2023,17:23:40,2903
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,34,purple,pot,a,a,2,5/8/2023,17:23:43,2085
2366-7b94dc36-4075-476e-866f-3589ccd17827,120,35,flip,burger,a,a,2,5/8/2023,17:23:45,2496
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,0,gold,dust,NA,NA,4,5/8/2023,20:53:42,6610
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,1,water,bucket,a,a,4,5/8/2023,20:53:47,4692
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,2,floor,archway,an,a,3,5/8/2023,20:53:50,2889
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,3,wooden,piece,a,a,4,5/8/2023,20:56:53,182021
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,4,girl,hair,NA,NA,5,5/8/2023,20:57:08,14416
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,5,yellow,outfit,an,a,3,5/8/2023,20:58:36,87848
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,6,daddy,horse,a,a,3,5/8/2023,20:58:39,3071
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,7,shark,game,a,a,3,5/8/2023,20:58:42,2209
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,8,frozen,room,a,a,2,5/8/2023,20:58:45,2487
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,9,NA,NA,NA,NA,5,5/8/2023,20:58:47,1666
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,10,sweet,pie,a,a,6,5/8/2023,20:58:50,2655
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,11,bread,crust,a,a,4,5/8/2023,20:58:55,4407
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,12,roller,coaster,a,a,4,5/8/2023,20:59:00,4540
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,13,juicy,pineapple,a,a,7,5/8/2023,20:59:04,3570
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,14,shave,rash,a,a,5,5/8/2023,20:59:09,4776
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,15,red,whale,a,a,2,5/8/2023,20:59:12,2393
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,16,stone,coating,a,a,8,5/8/2023,20:59:16,3875
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,17,round,corner,a,a,4,5/8/2023,20:59:20,3341
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,18,night,bird,a,a,3,5/8/2023,20:59:24,4251
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,19,pink,carpet,a,a,2,5/8/2023,20:59:27,2444
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,20,air,push,a,an,3,5/8/2023,20:59:31,3772
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,21,hot,radiator,a,a,5,5/8/2023,20:59:36,3711
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,22,netting,sandwich,a,a,8,5/8/2023,20:59:38,2439
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,23,giant,head,a,a,3,5/8/2023,20:59:42,3324
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,24,infection,infection,an,an,8,5/8/2023,20:59:45,2593
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,25,truck,mom,a,a,3,5/8/2023,20:59:51,5823
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,26,tap,dance,a,a,3,5/8/2023,20:59:55,3058
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,27,bald,boy,a,a,3,5/8/2023,20:59:58,3225
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,28,bright,one,a,a,3,5/8/2023,21:00:04,5099
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,29,forty,person,a,a,8,5/8/2023,21:00:07,3021
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,30,scrap,heap,a,a,3,5/8/2023,21:00:10,2457
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,31,red,book,a,a,3,5/8/2023,21:00:15,4590
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,32,orange,kitten,a,an,3,5/8/2023,21:00:21,5396
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,33,boy,baby,a,a,4,5/8/2023,21:00:24,2557
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,34,cake,baby,a,a,3,5/8/2023,21:00:27,2741
9817-4532f2bc-fa77-4087-9777-f7b6cdc21379,58,35,shoe,polish,NA,NA,4,5/8/2023,21:00:30,2291
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,0,brown,hill,a,a,3,5/1/2023,18:54:23,5560
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,1,cloth,mum,a,a,3,5/1/2023,18:54:28,4195
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,2,fish,puzzle,a,a,3,5/1/2023,18:54:33,4898
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,3,burnt,cookie,a,a,2,5/1/2023,18:54:37,3231
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,4,bank,note,a,a,5,5/1/2023,18:54:40,3407
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,5,circus,train,a,a,2,5/1/2023,18:54:44,3242
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,6,green,guy,a,a,1,5/1/2023,18:54:48,3389
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,7,hot,shit,NA,NA,4,5/1/2023,18:54:53,5078
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,8,dead,one,a,a,2,5/1/2023,18:54:58,4175
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,9,loaf,pan,a,a,3,5/1/2023,18:55:04,5269
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,10,furry,tail,a,a,4,5/1/2023,18:55:06,2595
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,11,yellow,helicopter,a,a,2,5/1/2023,18:55:10,3520
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,12,green,crayon,a,a,3,5/1/2023,18:55:14,2816
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,13,stair,carpet,a,a,3,5/1/2023,18:55:18,3787
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,14,cargo,car,a,a,2,5/1/2023,18:55:22,3598
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,15,dark,eye,an,a,5,5/1/2023,18:55:25,2806
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,16,chicken,wing,a,a,4,5/1/2023,18:55:28,2496
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,17,mommy,lion,a,a,3,5/1/2023,18:55:31,2696
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,18,dish,washer,a,a,5,5/1/2023,18:55:36,4631
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,19,bright,shirt,a,a,4,5/1/2023,18:55:39,2988
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,20,mulberry,tree,a,a,2,5/1/2023,18:55:42,2405
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,21,blond,boy,a,a,3,5/1/2023,18:55:45,2046
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,22,star,sticker,a,a,4,5/1/2023,18:55:48,3279
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,23,bedroom,house,a,a,7,5/1/2023,18:55:55,6151
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,24,red,crayon,a,a,3,5/1/2023,18:55:58,2261
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,25,dancing,shoe,a,a,2,5/1/2023,18:56:01,2705
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,26,dirty,basement,a,a,6,5/1/2023,18:56:04,2900
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,27,dog,person,a,a,5,5/1/2023,18:56:08,3363
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,28,stone,letter,a,a,1,5/1/2023,18:56:11,2742
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,29,wet,ball,a,a,2,5/1/2023,18:56:14,2788
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,30,pea,pod,a,a,3,5/1/2023,18:56:17,2358
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,31,boy,stage,a,a,8,5/1/2023,18:56:22,4498
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,32,clothes,furnishing,NA,NA,1,5/1/2023,18:56:26,3752
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,33,NA,NA,NA,NA,5,5/1/2023,18:56:28,2007
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,34,pink,oval,an,a,3,5/1/2023,18:56:31,2500
8434-a32babe0-6ab5-4d93-b4e1-5a35499c8b31,172,35,orange,corner,a,an,8,5/1/2023,18:56:39,7391
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,0,girl,standing,NA,NA,8,5/1/2023,15:40:25,7264
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,1,yellow,chair,a,a,3,5/1/2023,15:40:29,3515
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,2,garden,snow,NA,NA,8,5/1/2023,15:40:34,4351
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,3,oven,mitt,a,an,4,5/1/2023,15:40:38,3825
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,4,door,neighbor,a,a,8,5/1/2023,15:40:43,4300
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,5,cat,litter,NA,NA,3,5/1/2023,15:40:47,3506
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,6,cement,truck,a,a,2,5/1/2023,15:40:51,3376
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,7,poppy,one,a,a,8,5/1/2023,15:40:54,2697
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,8,mommy,bear,a,a,3,5/1/2023,15:40:57,3017
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,9,crescent,snake,a,a,2,5/1/2023,15:41:11,13684
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,10,flying,dancing,NA,NA,8,5/1/2023,15:41:16,3685
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,11,blind,spot,a,a,2,5/1/2023,15:41:22,5863
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,12,watch,mum,a,a,8,5/1/2023,15:41:26,3727
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,13,spider,guy,a,a,2,5/1/2023,15:41:30,3312
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,14,castle,book,a,a,2,5/1/2023,15:41:34,3659
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,15,rectangle,book,a,a,6,5/1/2023,15:41:41,6657
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,16,furry,costume,a,a,3,5/1/2023,15:41:47,5329
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,17,giant,gorilla,a,a,2,5/1/2023,15:41:52,5081
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,18,muscle,man,a,a,2,5/1/2023,15:41:56,4035
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,19,woman,drop,a,a,8,5/1/2023,15:42:01,4040
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,20,grey,shorts,NA,NA,3,5/1/2023,15:42:05,3629
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,21,fruit,shop,a,a,2,5/1/2023,15:42:09,3774
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,22,ball,mom,a,a,8,5/1/2023,15:42:15,5457
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,23,strawberry,patch,a,a,3,5/1/2023,15:42:19,3433
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,24,grey,cat,a,a,3,5/1/2023,15:42:22,2804
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,25,purple,kangaroo,a,a,1,5/1/2023,15:42:26,3818
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,26,house,beam,a,a,2,5/1/2023,15:42:31,3840
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,27,snow,melt,a,a,8,5/1/2023,15:42:38,6890
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,28,soap,bottle,a,a,3,5/1/2023,15:42:42,3551
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,29,paddle,driver,a,a,2,5/1/2023,15:42:46,3926
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,30,shadow,line,a,a,2,5/1/2023,15:42:51,4786
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,31,movie,theater,a,a,5,5/1/2023,15:42:55,3179
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,32,sand,block,a,a,2,5/1/2023,15:43:00,4372
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,33,NA,NA,NA,NA,5,5/1/2023,15:43:02,2251
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,34,key,house,a,a,2,5/1/2023,15:43:09,5827
0047-79aedcc0-9ec8-4970-91cb-5da7d262ae18,142,35,hall,baby,a,a,8,5/1/2023,15:43:13,4132
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,0,oval,circle,a,an,5,5/1/2023,15:05:17,5617
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,1,sweet,potato,a,a,4,5/1/2023,15:05:24,6049
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,2,lacrosse,stick,a,a,3,5/1/2023,15:05:28,4126
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,3,pink,pants,NA,NA,2,5/1/2023,15:05:33,3858
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,4,batman,shoe,a,a,2,5/1/2023,15:05:41,7622
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,5,dozen,apple,an,a,8,5/1/2023,15:05:57,15696
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,6,bread,dough,NA,NA,5,5/1/2023,15:06:02,4831
1808-1f930239-a56c-44dc-844f-ce6833fb92c1,116,7,ballet,dress,a,a,3,5/1/2023,15:06:06,3783
